target_id	length	eff_length	est_counts	tpm
AT4G03580.1	687	468.594	1	0.372872
AT4G03590.1	741	522.542	0	0
AT4G03600.1	807	588.542	14	4.1563
AT4G03610.1	912	693.478	21	5.29106
AT4G03620.1	1029	810.407	1	0.215602
AT4G03630.1	663	444.64	0	0
AT4G03635.1	693	474.594	37	13.6218
AT4G03723.1	261	74.9964	0	0
AT4G03728.1	426	213.041	0	0
AT4G03740.1	1038	819.407	0	0
AT4G03820.2	1680	1461.41	80	9.56478
AT4G03827.1	129	13.2577	0	0
AT4G03830.1	1737	1518.41	0	0
AT4G03930.1	1575	1356.41	0	0
AT4G03940.1	933	714.407	12	2.93489
AT4G03945.1	674	455.64	0	0
AT4G03950.1	834	615.542	0	0
AT4G03960.1	953	734.407	81	19.271
AT4G03965.1	940	721.407	0	0
AT4G04020.1	1378	1159.41	3478	524.143
AT4G04030.1	971	752.407	0	0
AT4G04040.1	1899	1680.41	496	51.5731
AT4G04078.1	108	14	0	0
AT4G04080.1	659	440.64	0	0
AT4G04090.1	579	360.906	0	0
AT4G04110.1	720	501.594	0	0
AT4G04180.1	2184	1965.41	32	2.84481
AT4G04190.1	819	600.542	14	4.07325
AT4G04200.1	685	466.594	138	51.6769
AT4G04210.1	1167	948.407	283	52.1372
AT4G04220.1	2436	2217.41	131	10.3224
AT4G04260.1	582	363.87	0	0
AT4G04320.1	1886	1667.41	220.332	23.0883
AT4G04330.1	706	487.594	904.668	324.181
AT4G04340.2	2790	2571.41	1054	71.6186
AT4G04350.1	3081	2862.41	158	9.64454
AT4G04360.1	603	384.722	24	10.8998
AT4G04370.1	2190	1971.41	22	1.94986
AT4G04402.1	504	287.55	0	0
AT4G04404.1	693	474.594	0	0
AT4G04423.1	471	255.71	0	0
AT4G04450.1	1588	1369.41	13	1.6587
AT4G04460.1	1712	1493.41	2	0.233996
AT4G04470.1	929	710.407	300	73.7853
AT4G04480.1	1197	978.407	1	0.178581
AT4G04490.1	1977	1758.41	128	12.7188
AT4G04500.1	2039	1820.41	74	7.10263
AT4G04510.1	2221	2002.41	9	0.785319
AT4G04540.1	1980	1761.41	17.3369	1.71976
AT4G04570.1	2089	1870.41	582.663	54.4299
AT4G04580.1	501	284.607	0	0
AT4G04601.1	159	21.1157	0	0
AT4G04610.1	1759	1540.41	275	31.1927
AT4G04614.1	889	670.478	158	41.1745
AT4G04620.1	725	506.594	238	82.0868
AT4G04630.1	1124	905.407	110	21.2278
AT4G04632.1	464	249.016	0	0
AT4G04640.1	1521	1302.41	5612	752.882
AT4G04650.1	999	780.407	0	0
AT4G04670.1	3251	3032.41	35	2.01668
AT4G04680.1	786	567.542	0	0
AT4G04690.1	1137	918.407	0	0
AT4G04695.1	1455	1236.41	237	33.4921
AT4G04700.1	1458	1239.41	31	4.37022
AT4G04710.1	1728	1509.41	2	0.231515
AT4G04720.1	2083	1864.41	434	40.6729
AT4G04730.1	423	210.149	0	0
AT4G04740.2	2518	2299.41	368	27.9633
AT4G04745.1	575	356.978	14	6.85239
AT4G04750.1	1502	1283.41	80	10.8913
AT4G04760.1	1404	1185.41	3	0.442191
AT4G04770.1	1938	1719.41	400	40.6478
AT4G04775.1	556	338.116	0	0
AT4G04780.1	647	428.64	64	26.0882
AT4G04790.1	2625	2406.41	33	2.39608
AT4G04800.1	827	608.542	196	56.2758
AT4G04810.1	505	288.521	16	9.68944
AT4G04830.1	677	458.64	256	97.5269
AT4G04840.1	848	629.542	237	65.7779
AT4G04850.2	3026	2807.41	369	22.9656
AT4G04860.1	1351	1132.41	136	20.9842
AT4G04870.1	1395	1176.41	30	4.45574
AT4G04880.1	1327	1108.41	84	13.2415
AT4G04885.1	3102	2883.41	110	6.66565
AT4G04890.1	3085	2866.41	303	18.4697
AT4G04900.1	471	255.71	7	4.78307
AT4G04910.1	2608	2389.41	351	25.6669
AT4G04920.1	4376	4157.41	109	4.581
AT4G04925.1	624	405.722	85	36.6055
AT4G04930.1	1329	1110.41	0	0
AT4G04940.1	3058	2839.41	49	3.01526
AT4G04950.1	1736	1517.41	227	26.1384
AT4G04953.1	201	38.7391	0	0
AT4G04955.1	1809	1590.41	141	15.4905
AT4G04957.1	440	226.152	0	0
AT4G04960.1	2331	2112.41	150	12.4071
AT4G04970.1	5827	5608.41	118	3.67619
AT4G04972.1	408	196.103	67	59.6962
AT4G04980.1	2749	2530.41	0	0
AT4G04985.1	477	261.344	0	0
AT4G04990.1	912	693.478	0	0
AT4G05000.1	1114	895.407	119	23.2211
AT4G05010.1	495	278.749	38	23.8191
AT4G05018.1	765	546.542	0	0
AT4G05020.2	2364	2145.41	186	15.1481
AT4G05030.1	333	129.93	2	2.68953
AT4G05040.1	2375	2156.41	47	3.80823
AT4G05050.1	1049	830.407	1669.02	351.178
AT4G05060.1	1207	988.407	222	39.244
AT4G05070.1	525	307.987	2337	1325.81
AT4G05071.1	144	16.3774	3	32.0061
AT4G05080.1	1176	957.407	0	0
AT4G05090.1	1431	1212.41	86	12.3938
AT4G05091.1	201	38.7391	0	0
AT4G05095.1	417	204.571	0	0
AT4G05100.1	1175	956.407	1	0.182689
AT4G05110.1	1424	1205.41	7	1.01466
AT4G05120.1	1531	1312.41	19	2.52954
AT4G05130.1	1257	1038.41	22	3.70178
AT4G05136.1	216	46.7105	0	0
AT4G05140.1	1260	1041.41	0	0
AT4G05150.1	1668	1449.41	1544	186.129
AT4G05160.1	1861	1642.41	406	43.1918
AT4G05170.1	894	675.478	12	3.10403
AT4G05180.1	1037	818.407	11415	2437.04
AT4G05190.1	3132	2913.41	0	0
AT4G05200.1	2098	1879.41	0	0
AT4G05210.1	1025	806.407	4	0.866686
AT4G05220.1	681	462.594	0	0
AT4G05230.1	621	402.722	0	0
AT4G05240.1	594	375.722	0	0
AT4G05250.1	957	738.407	0	0
AT4G05260.1	780	561.542	0	0
AT4G05265.1	138	14.8224	0	0
AT4G05270.1	390	179.805	0	0
AT4G05310.1	1248	1029.41	0	0
AT4G05320.2	1835	1616.41	9653.75	1043.52
AT4G05330.1	1322	1103.41	165	26.1279
AT4G05340.1	291	96.4563	0	0
AT4G05350.1	621	402.722	0	0
AT4G05360.1	2208	1989.41	0	0
AT4G05370.1	450	235.706	1	0.741285
AT4G05380.1	747	528.542	0	0
AT4G05390.1	1433	1214.41	43	6.18672
AT4G05400.1	1044	825.407	69	14.6062
AT4G05410.1	1918	1699.41	61	6.27175
AT4G05420.1	3714	3495.41	375	18.7452
AT4G05430.1	528	310.894	0	0
AT4G05440.1	1062	843.407	77	15.9518
AT4G05450.1	1166	947.407	60	11.0655
AT4G05460.1	1179	960.407	108	19.6483
AT4G05470.1	915	696.478	0	0
AT4G05475.1	930	711.407	0	0
AT4G05490.1	924	705.478	0	0
AT4G05494.1	159	21.1157	0	0
AT4G05497.1	741	522.542	10	3.34376
AT4G05520.1	1741	1522.41	8	0.918153
AT4G05523.1	666	447.64	0	0
AT4G05530.1	1126	907.407	320	61.6175
AT4G05540.1	2070	1851.41	7	0.660621
AT4G05553.1	336	132.477	0	0
AT4G05590.2	766	547.542	233	74.3524
AT4G05612.1	1287	1068.41	0	0
AT4G05620.1	399	188.084	0	0
AT4G05630.1	375	166.291	0	0
AT4G05631.1	882	663.478	13	3.42352
AT4G05632.1	594	375.722	0	0
AT4G06479.1	1113	894.407	0	0
AT4G06490.1	441	227.129	0	0
AT4G06526.1	1521	1302.41	0	0
AT4G06534.1	1218	999.407	18	3.14692
AT4G06536.1	510	293.257	12	7.14971
AT4G06583.2	504	287.55	1	0.607635
AT4G06598.1	1658	1439.41	39	4.7341
AT4G06599.1	1229	1010.41	156	26.9764
AT4G06634.1	1500	1281.41	95	12.9537
AT4G06639.1	372	163.652	0	0
AT4G06676.1	1497	1278.41	80	10.9339
AT4G06688.1	1833	1614.41	0	0
AT4G06740.1	258	72.9265	0	0
AT4G06744.1	1493	1274.41	2	0.274207
AT4G06746.1	584	365.834	62	29.6118
AT4G07350.1	993	774.407	1	0.225625
AT4G07380.1	507	290.463	0	0
AT4G07390.1	1032	813.407	326	70.027
AT4G07400.1	1665	1446.41	18	2.17439
AT4G07408.1	189	32.8056	4	21.3043
AT4G07410.1	2752	2533.41	238	16.4145
AT4G07515.1	554	336.217	0	0
AT4G07524.1	213	45.0201	0	0
AT4G07526.1	768	549.542	0	0
AT4G07666.1	1029	810.407	0	0
AT4G07670.1	843	624.542	0	0
AT4G07675.1	504	287.55	0	0
AT4G07740.1	597	378.722	0	0
AT4G07786.1	108	14	0	0
AT4G07820.1	687	468.594	12	4.47446
AT4G07825.1	1499	1280.41	99	13.5096
AT4G07868.1	892	673.478	0	0
AT4G07932.1	588	369.797	0	0
AT4G07940.1	420	207.34	0	0
AT4G07950.1	737	518.594	43	14.4876
AT4G07960.1	2622	2403.41	0	0
AT4G07965.1	423	210.149	0	0
AT4G07990.1	1133	914.407	143	27.3245
AT4G08025.1	582	363.87	0	0
AT4G08028.1	246	64.8936	0	0
AT4G08039.1	210	43.3718	0	0
AT4G08040.1	1383	1164.41	0	0
AT4G08073.1	183	30.0465	0	0
AT4G08097.1	1041	822.407	0	0
AT4G08140.1	255	70.7357	0	0
AT4G08150.1	1822	1603.41	0	0
AT4G08151.1	117	12.3756	0	0
AT4G08160.1	2516	2297.41	0	0
AT4G08170.2	1549	1330.41	96	12.6079
AT4G08176.1	123	12.6845	0	0
AT4G08180.1	2990	2771.41	173	10.9069
AT4G08190.1	384	174.373	0	0
AT4G08210.1	2061	1842.41	4	0.379342
AT4G08230.1	671	452.64	377	145.527
AT4G08240.2	694	475.594	39	14.328
AT4G08250.1	1452	1233.41	6	0.849965
AT4G08260.1	639	420.64	0	0
AT4G08263.1	330	127.529	0	0
AT4G08267.1	381	171.571	0	0
AT4G08270.1	300	103.555	0	0
AT4G08280.1	791	572.542	217	66.223
AT4G08290.1	1510	1291.41	231	31.2539
AT4G08300.1	1444	1225.41	32	4.56274
AT4G08310.1	1709	1490.41	241	28.2532
AT4G08320.2	1536	1317.41	108	14.3239
AT4G08330.1	938	719.407	130	31.5736
AT4G08350.1	3410	3191.41	212	11.6067
AT4G08351.1	186	31.3848	0	0
AT4G08360.1	457	242.464	0	0
AT4G08370.1	1053	834.407	0	0
AT4G08380.1	1314	1095.41	0	0
AT4G08390.1	1516	1297.41	97	13.0633
AT4G08395.1	699	480.594	0	0
AT4G08400.1	1542	1323.41	0	0
AT4G08406.1	141	15.6599	0	0
AT4G08410.1	2124	1905.41	0	0
AT4G08430.1	2427	2208.41	0	0
AT4G08450.1	3705	3486.41	2	0.100232
AT4G08455.1	883	664.478	52	13.6735
AT4G08460.1	1282	1063.41	114	18.731
AT4G08470.1	1881	1662.41	1345	141.365
AT4G08480.1	2838	2619.41	197	13.1407
AT4G08485.1	261	74.9964	0	0
AT4G08500.1	2490	2271.41	222	17.0771
AT4G08510.1	2820	2601.41	47	3.15679
AT4G08520.1	843	624.542	248	69.3819
AT4G08530.1	495	278.749	0	0
AT4G08540.1	1735	1516.41	154	17.7444
AT4G08550.1	1980	1761.41	0	0
AT4G08555.1	391	180.731	14	13.5348
AT4G08560.1	1434	1215.41	0	0
AT4G08570.1	1091	872.407	1	0.20028
AT4G08580.1	1595	1376.41	100	12.6943
AT4G08590.1	1634	1415.41	10	1.23445
AT4G08593.1	813	594.542	0	0
AT4G08620.1	2311	2092.41	0	0
AT4G08630.1	2538	2319.41	0	0
AT4G08640.1	516	299.138	0	0
AT4G08670.1	693	474.594	0	0
AT4G08685.1	725	506.594	55	18.9696
AT4G08690.2	1205	986.407	58	10.2737
AT4G08691.1	1112	893.407	1	0.195572
AT4G08700.1	1403	1184.41	103	15.1947
AT4G08730.1	567	349.014	0	0
AT4G08740.1	642	423.64	0	0
AT4G08760.1	1566	1347.41	30.4291	3.9459
AT4G08770.1	1235	1016.41	5	0.859525
AT4G08780.1	1041	822.407	1	0.212456
AT4G08790.1	1270	1051.41	57	9.4724
AT4G08800.1	858	639.478	0	0
AT4G08810.1	1888	1669.41	374	39.144
AT4G08840.1	1671	1452.41	0	0
AT4G08850.1	3482	3263.41	1448	77.5271
AT4G08867.1	1089	870.407	8	1.60592
AT4G08868.1	441	227.129	0	0
AT4G08869.1	282	89.7634	0	0
AT4G08870.1	1284	1065.41	1242	203.686
AT4G08874.1	435	221.402	0	0
AT4G08875.1	282	89.7634	0	0
AT4G08876.1	192	34.0861	0	0
AT4G08878.1	843	624.542	0	0
AT4G08895.1	468	252.864	0	0
AT4G08900.1	1347	1128.41	166	25.7039
AT4G08910.1	819	600.542	0	0
AT4G08920.1	2551	2332.41	1975	147.951
AT4G08930.1	1333	1114.41	419	65.6941
AT4G08940.1	1399	1180.41	27	3.99658
AT4G08949.1	144	16.3774	0	0
AT4G08950.1	1228	1009.41	222	38.4275
AT4G08960.1	1507	1288.41	86	11.6628
AT4G08967.1	111	13.114	0	0
AT4G08980.1	1537	1318.41	366	48.5051
AT4G08990.1	4539	4320.41	1	0.0404419
AT4G09000.2	1458	1239.41	2207	311.132
AT4G09010.1	1279	1060.41	731	120.448
AT4G09012.1	527	309.956	23	12.9653
AT4G09020.1	2483	2264.41	513	39.5839
AT4G09030.1	584	365.834	15	7.16413
AT4G09040.1	1443	1224.41	244	34.8193
AT4G09060.2	1303	1084.41	0	0
AT4G09070.1	660	441.64	0	0
AT4G09080.1	1584	1365.41	6	0.767795
AT4G09090.1	491	274.777	0	0
AT4G09100.1	399	188.084	0	0
AT4G09110.1	909	690.478	0	0
AT4G09120.1	1038	819.407	0	0
AT4G09130.1	1074	855.407	2	0.40852
AT4G09140.1	2381	2162.41	63	5.09048
AT4G09150.2	3732	3513.41	242	12.0349
AT4G09153.1	231	55.4898	0	0
AT4G09160.1	2321	2102.41	20	1.66215
AT4G09170.1	791	572.542	0	0
AT4G09180.1	1125	906.407	120	23.132
AT4G09190.1	1152	933.407	0	0
AT4G09200.1	1449	1230.41	51	7.24231
AT4G09210.1	465	250.016	0	0
AT4G09220.1	303	105.993	0	0
AT4G09250.1	1159	940.407	0	0
AT4G09260.1	465	250.016	0	0
AT4G09270.1	303	105.993	0	0
AT4G09300.1	1094	875.407	3	0.59878
AT4G09310.1	1449	1230.41	51	7.24231
AT4G09320.1	700	481.594	1304	473.1
AT4G09340.1	1795	1576.41	124	13.7439
AT4G09350.1	816	597.542	70	20.4685
AT4G09360.1	2562	2343.41	0	0
AT4G09420.1	1527	1308.41	33	4.40684
AT4G09430.1	3120	2901.41	22	1.32486
AT4G09440.1	534	316.673	0	0
AT4G09450.1	634	415.64	0	0
AT4G09460.1	984	765.407	166	37.8941
AT4G09462.1	464	249.016	0	0
AT4G09464.1	538	320.545	0	0
AT4G09465.1	411	198.901	0	0
AT4G09466.1	536	318.61	0	0
AT4G09467.1	538	320.545	0	0
AT4G09490.1	534	316.673	12	6.62103
AT4G09500.2	1625	1406.41	23	2.85741
AT4G09510.1	2032	1813.41	64	6.16653
AT4G09520.1	1652	1433.41	30	3.65685
AT4G09530.1	312	113.297	0	0
AT4G09545.1	369	161.075	0	0
AT4G09550.1	500	283.636	75	46.2015
AT4G09560.1	1816	1597.41	64	7.00036
AT4G09570.1	1700	1481.41	217	25.5942
AT4G09580.1	1317	1098.41	155	24.6561
AT4G09587.1	141	15.6599	0	0
AT4G09590.1	636	417.64	0	0
AT4G09600.1	606	387.722	0	0
AT4G09610.1	529	311.863	0	0
AT4G09620.1	972	753.407	385	89.2868
AT4G09630.1	2615	2396.41	89	6.48911
AT4G09640.1	1665	1446.41	43	5.19438
AT4G09647.1	246	64.8936	0	0
AT4G09649.1	138	14.8224	0	0
AT4G09650.1	966	747.407	2145	501.448
AT4G09660.1	1995	1776.41	0	0
AT4G09670.1	1394	1175.41	228	33.8924
AT4G09680.1	4169	3950.41	223	9.86323
AT4G09690.1	1038	819.407	0	0
AT4G09720.3	1062	843.407	201	41.6404
AT4G09730.1	2151	1932.41	193	17.4508
AT4G09731.1	135	14.1472	0	0
AT4G09740.1	1437	1218.41	0	0
AT4G09750.1	1165	946.407	117	21.6005
AT4G09760.2	1333	1114.41	2273	356.379
AT4G09770.1	1100	881.407	45	8.92056
AT4G09775.1	426	213.041	0	0
AT4G09780.1	1284	1065.41	1	0.163999
AT4G09784.1	213	45.0201	0	0
AT4G09795.1	234	57.1798	0	0
AT4G09800.1	799	580.542	697	209.776
AT4G09810.1	1388	1169.41	58	8.66599
AT4G09820.1	1833	1614.41	0	0
AT4G09830.1	937	718.407	310	75.3958
AT4G09840.1	693	474.594	17	6.25868
AT4G09850.1	619	400.722	0	0
AT4G09860.1	165	23.3378	0	0
AT4G09870.1	1014	795.407	0	0
AT4G09880.1	246	64.8936	0	0
AT4G09890.1	532	314.768	131	72.717
AT4G09900.1	1363	1144.41	251	38.3221
AT4G09920.1	951	732.407	6.14933	1.467
AT4G09930.1	1039	820.407	0	0
AT4G09940.1	1185	966.407	0	0
AT4G09950.1	1011	792.407	2	0.440999
AT4G09960.3	1198	979.407	0	0
AT4G09965.1	672	453.64	0	0
AT4G09970.1	979	760.407	47	10.7996
AT4G09980.1	3393	3174.41	48	2.64201
AT4G09984.1	258	72.9265	0	0
AT4G09990.1	1112	893.407	1	0.195572
AT4G10000.1	1343	1124.41	228	35.4297
AT4G10010.1	2132	1913.41	0	0
AT4G10020.1	1499	1280.41	0	0
AT4G10030.1	1535	1316.41	51	6.76918
AT4G10040.1	652	433.64	52	20.9522
AT4G10050.1	1330	1111.41	111	17.4504
AT4G10060.1	3034	2815.41	322	19.9835
AT4G10070.1	2255	2036.41	46	3.94684
AT4G10080.1	1468	1249.41	808	112.996
AT4G10090.1	1108	889.407	57	11.1977
AT4G10100.1	596	377.722	277	128.134
AT4G10110.1	795	576.542	186	56.3687
AT4G10112.1	105	14.1194	1	12.3748
AT4G10115.1	291	96.4563	0	0
AT4G10120.1	3457	3238.41	475	25.6282
AT4G10130.1	1010	791.407	100	22.0778
AT4G10140.1	876	657.478	117	31.0929
AT4G10150.1	742	523.542	0	0
AT4G10160.1	709	490.594	1	0.356151
AT4G10170.1	1207	988.407	167	29.5214
AT4G10180.1	1842	1623.41	220	23.6783
AT4G10190.1	1104	885.407	0	0
AT4G10200.1	2202	1983.41	1	0.0880936
AT4G10210.1	1337	1118.41	0	0
AT4G10220.1	1203	984.407	0	0
AT4G10230.1	822	603.542	0	0
AT4G10240.1	520	303.018	0	0
AT4G10250.1	949	730.407	0	0
AT4G10260.1	1084	865.407	0	0
AT4G10265.1	440	226.152	2	1.54521
AT4G10270.1	477	261.344	8	5.34853
AT4G10280.1	633	414.681	62	26.1236
AT4G10290.1	639	420.64	3	1.24614
AT4G10300.1	750	531.542	824	270.861
AT4G10310.1	1755	1536.41	3	0.34117
AT4G10320.1	3856	3637.41	367	17.6291
AT4G10330.1	1044	825.407	101	21.3801
AT4G10340.1	1208	989.407	22415	3958.4
AT4G10350.1	1057	838.407	0	0
AT4G10360.1	1090	871.407	133	26.6678
AT4G10370.1	2085	1866.41	0	0
AT4G10380.1	1521	1302.41	10	1.34156
AT4G10390.1	1579	1360.41	2	0.256872
AT4G10400.1	1604	1385.41	28.8507	3.6386
AT4G10410.1	792	573.542	0	0
AT4G10420.1	969	750.407	1	0.232841
AT4G10430.1	1366	1147.41	132	20.1008
AT4G10440.1	1902	1683.41	2	0.207585
AT4G10450.1	919	700.478	189	47.1437
AT4G10457.1	279	87.6703	0	0
AT4G10465.1	884	665.478	0	0
AT4G10470.1	1533	1314.41	54	7.17827
AT4G10480.1	938	719.407	479	116.337
AT4G10490.1	1261	1042.41	0	0
AT4G10500.1	1256	1037.41	547	92.1285
AT4G10510.1	2298	2079.41	0	0
AT4G10520.1	2271	2052.41	0	0
AT4G10530.1	2244	2025.41	0	0
AT4G10540.1	2328	2109.41	0	0
AT4G10550.3	2551	2332.41	8	0.599296
AT4G10560.1	2112	1893.41	0	0
AT4G10570.1	3289	3070.41	99.0925	5.63898
AT4G10590.2	3287	3068.41	172.908	9.84593
AT4G10595.1	270	81.4552	0	0
AT4G10596.1	99	15.9231	0	0
AT4G10600.1	1079	860.407	5	1.01536
AT4G10603.1	264	77.217	0	0
AT4G10610.1	1454	1235.41	322	45.5409
AT4G10613.1	1364	1145.41	0	0
AT4G10620.1	1914	1695.41	17	1.75199
AT4G10630.1	1005	786.407	0	0
AT4G10640.1	1487	1268.41	0	0
AT4G10650.1	1134	915.407	13	2.48133
AT4G10660.1	954	735.407	0	0
AT4G10670.1	1536	1317.41	0	0
AT4G10680.1	549	331.285	0	0
AT4G10695.1	705	486.594	4	1.43631
AT4G10700.1	744	525.542	0	0
AT4G10710.1	3639	3420.41	197	10.0634
AT4G10720.1	1567	1348.41	0	0
AT4G10730.1	2608	2389.41	286	20.9137
AT4G10740.1	1284	1065.41	0	0
AT4G10750.1	1264	1045.41	69	11.5324
AT4G10760.1	2227	2008.41	70	6.08979
AT4G10767.1	330	127.529	0	0
AT4G10770.1	2625	2406.41	343	24.9047
AT4G10780.1	2679	2460.41	1	0.0710148
AT4G10790.1	1623	1404.41	382	47.5255
AT4G10800.1	1264	1045.41	18	3.00845
AT4G10810.1	621	402.722	95	41.2168
AT4G10820.1	822	603.542	0	0
AT4G10840.1	2160	1941.41	416	37.4397
AT4G10845.1	821	602.542	11	3.18979
AT4G10850.1	1110	891.407	0	0
AT4G10860.1	537	319.61	7	3.82679
AT4G10870.1	522	305.018	0	0
AT4G10880.1	519	302.048	0	0
AT4G10890.1	1933	1714.41	47	4.79005
AT4G10895.1	526	308.956	0	0
AT4G10910.1	744	525.542	10	3.32467
AT4G10920.1	814	595.542	678	198.918
AT4G10925.1	1148	929.407	118	22.1836
AT4G10930.1	2986	2767.41	144	9.09171
AT4G10940.1	579	360.906	6	2.90478
AT4G10950.1	1319	1100.41	0	0
AT4G10955.1	2749	2530.41	0	0
AT4G10960.1	2827	2608.41	99	6.63156
AT4G10970.6	846	627.542	348	96.8931
AT4G11000.1	1221	1002.41	191	33.2924
AT4G11010.1	980	761.407	567	130.113
AT4G11020.1	568	350.014	0	0
AT4G11030.1	2001	1782.41	0	0
AT4G11040.1	919	700.478	0	0
AT4G11050.1	1912	1693.41	0	0
AT4G11060.1	1004	785.407	38	8.45366
AT4G11070.1	973	754.407	13	3.01088
AT4G11080.1	1372	1153.41	6	0.908918
AT4G11090.1	1454	1235.41	54	7.6373
AT4G11100.1	1188	969.407	179	32.2629
AT4G11110.1	3964	3745.41	196	9.14351
AT4G11120.1	1492	1273.41	127	17.4258
AT4G11130.1	3452	3233.41	8	0.4323
AT4G11140.1	1018	799.407	0	0
AT4G11150.1	1085	866.407	1317	265.595
AT4G11160.1	2633	2414.41	152	10.9999
AT4G11170.1	3288	3069.41	2	0.11385
AT4G11175.1	737	518.594	262	88.2735
AT4G11180.1	715	496.594	0	0
AT4G11190.1	707	488.594	0	0
AT4G11210.1	555	337.15	0	0
AT4G11211.1	483	267.158	122	79.79
AT4G11220.1	1298	1079.41	284	45.9715
AT4G11230.1	3130	2911.41	0	0
AT4G11240.1	1458	1239.41	270	38.0632
AT4G11250.1	990	771.407	0	0
AT4G11260.1	1456	1237.41	1208	170.573
AT4G11270.1	4612	4393.41	210	8.35168
AT4G11280.1	1753	1534.41	127	14.4617
AT4G11290.1	1206	987.407	0	0
AT4G11300.1	1391	1172.41	260	38.7481
AT4G11310.1	1337	1118.41	1	0.156227
AT4G11320.1	1430	1211.41	2	0.288467
AT4G11330.1	1523	1304.41	296	39.6492
AT4G11340.1	1488	1269.41	1	0.137643
AT4G11350.1	1640	1421.41	28	3.44188
AT4G11360.1	746	527.542	384	127.183
AT4G11370.1	713	494.594	62	21.9028
AT4G11380.2	3002	2783.41	232	14.5636
AT4G11385.1	432	218.558	5	3.99722
AT4G11390.1	1545	1326.41	0	0
AT4G11393.1	237	59.0972	0	0
AT4G11400.1	1722	1503.41	3	0.348659
AT4G11410.1	1310	1091.41	180	28.8165
AT4G11420.1	3451	3232.41	539	29.1352
AT4G11430.1	660	441.64	0	0
AT4G11440.1	2038	1819.41	31	2.97706
AT4G11450.1	2786	2567.41	3	0.204166
AT4G11460.1	2103	1884.41	0	0
AT4G11470.1	2001	1782.41	9	0.88225
AT4G11480.1	1971	1752.41	0	0
AT4G11485.1	309	110.903	0	0
AT4G11490.1	1911	1692.41	0	0
AT4G11510.1	258	72.9265	0	0
AT4G11521.1	1151	932.407	41	7.68306
AT4G11530.1	2010	1791.41	47	4.58416
AT4G11540.1	1578	1359.41	0	0
AT4G11550.1	2007	1788.41	2	0.195398
AT4G11560.1	2011	1792.41	119	11.6002
AT4G11570.1	1476	1257.41	1108	153.964
AT4G11580.1	1002	783.407	0	0
AT4G11590.1	1194	975.407	2	0.358261
AT4G11600.1	996	777.407	1848	415.346
AT4G11610.1	3466	3247.41	0	0
AT4G11630.1	1051	832.407	124	26.0281
AT4G11640.1	1062	843.407	11	2.27883
AT4G11650.1	1039	820.407	1	0.212974
AT4G11653.1	273	83.6064	0	0
AT4G11655.1	796	577.542	5	1.51266
AT4G11660.1	1991	1772.41	12.5749	1.23964
AT4G11670.1	3631	3412.41	107.425	5.50049
AT4G11680.1	1573	1354.41	33	4.25717
AT4G11690.1	1701	1482.41	16	1.88586
AT4G11700.1	552	334.285	3	1.56805
AT4G11720.1	2248	2029.41	0	0
AT4G11730.1	2442	2223.41	0	0
AT4G11740.1	2035	1816.41	148	14.2365
AT4G11745.1	855	636.542	0	0
AT4G11750.1	1161	942.407	0	0
AT4G11760.1	612	393.722	0	0
AT4G11770.1	1191	972.407	0	0
AT4G11780.1	1422	1203.41	0	0
AT4G11790.1	1702	1483.41	101	11.8964
AT4G11800.1	3540	3321.41	148	7.78566
AT4G11810.1	2429	2210.41	1	0.0790467
AT4G11820.2	1724	1505.41	97	11.2583
AT4G11830.2	3858	3639.41	405.998	19.4917
AT4G11840.1	2788	2569.41	388.301	26.4053
AT4G11845.1	721	502.594	20	6.95295
AT4G11850.1	3069	2850.41	745.701	45.7103
AT4G11860.1	2344	2125.41	109	8.96067
AT4G11870.1	225	52.1098	0	0
AT4G11876.1	132	13.6941	0	0
AT4G11880.1	1013	794.407	1	0.219944
AT4G11890.3	1237	1018.41	915	156.984
AT4G11900.1	2579	2360.41	472	34.9391
AT4G11910.1	1202	983.407	155	27.5394
AT4G11911.1	822	603.542	0	0
AT4G11920.1	1895	1676.41	41	4.27327
AT4G11930.1	819	600.542	0	0
AT4G11940.1	795	576.542	0	0
AT4G11950.1	984	765.407	0	0
AT4G11960.1	1439	1220.41	503	72.0144
AT4G11970.1	1871	1652.41	51	5.39274
AT4G11980.1	1149	930.407	75	14.0846
AT4G11990.1	1913	1694.41	2	0.206238
AT4G12000.1	1388	1169.41	34	5.08006
AT4G12005.1	423	210.149	0	0
AT4G12010.1	3774	3555.41	127	6.24123
AT4G12020.2	5867	5648.41	182	5.62991
AT4G12030.2	1566	1347.41	225	29.1769
AT4G12040.1	894	675.478	555	143.561
AT4G12050.1	1505	1286.41	0	0
AT4G12060.1	1031	812.407	277	59.5747
AT4G12070.1	1800	1581.41	275	30.384
AT4G12080.1	1566	1347.41	56	7.26182
AT4G12090.1	408	196.103	17	15.1468
AT4G12100.1	1336	1117.41	1	0.156367
AT4G12110.1	1447	1228.41	136	19.3443
AT4G12120.1	2404	2185.41	76	6.07627
AT4G12130.1	1517	1298.41	12	1.61483
AT4G12140.1	609	390.722	0	0
AT4G12150.1	1074	855.407	0	0
AT4G12170.1	417	204.571	0	0
AT4G12190.1	216	46.7105	0	0
AT4G12210.1	612	393.722	0	0
AT4G12220.1	492	275.777	0	0
AT4G12230.1	1499	1280.41	246	33.5694
AT4G12240.1	1423	1204.41	22	3.19158
AT4G12250.1	1711	1492.41	87	10.1856
AT4G12270.1	1383	1164.41	0	0
