target_id	length	eff_length	est_counts	tpm
AT1G01130.1	375	170.306	15	22.163
AT1G01140.3	1700	1485.47	222	37.606
AT1G01150.1	1178	963.47	10	2.61174
AT1G01160.2	1129	914.47	164	45.1277
AT1G01170.1	515	302.132	199	165.739
AT1G01180.1	1176	961.47	16	4.18748
AT1G01190.1	1608	1393.47	4	0.722322
AT1G01200.1	982	767.47	4	1.3115
AT1G01210.1	616	401.836	62	38.825
AT1G01220.1	3532	3317.47	121	9.17797
AT1G01225.1	1025	810.47	15	4.65718
AT1G01230.1	832	617.47	116	47.2727
AT1G01240.1	1288	1073.47	246	57.6652
AT1G01250.1	840	625.47	9	3.6208
AT1G01260.1	2578	2363.47	109	11.605
AT1G01280.1	1602	1387.47	1	0.181361
AT1G01290.1	1079	864.47	68	19.7937
AT1G01300.1	1822	1607.47	580	90.7933
AT1G01305.1	601	386.954	1	0.650293
AT1G01310.1	977	762.47	327	107.918
AT1G01320.1	6015	5800.47	742	32.1891
AT1G01340.2	2397	2182.47	12	1.38357
AT1G01350.1	1400	1185.47	114	24.1982
AT1G01355.1	687	472.617	1	0.532426
AT1G01360.1	1000	785.47	58	18.5809
AT1G01370.1	909	694.47	36	13.0442
AT1G01380.1	568	354.211	5	3.55203
AT1G01390.1	1687	1472.47	0	0
AT1G01400.1	1145	930.47	0	0
AT1G01410.1	1086	871.47	0	0
AT1G01420.1	1520	1305.47	1	0.192753
AT1G01430.1	1642	1427.47	265	46.714
AT1G01440.1	2221	2006.47	113	14.1714
AT1G01450.1	1413	1198.47	51	10.7081
AT1G01453.2	1225	1010.47	1	0.249026
AT1G01460.1	1452	1237.47	142	28.875
AT1G01470.1	727	512.47	100	49.1021
AT1G01471.1	216	48.2847	0	0
AT1G01480.1	1920	1705.47	76	11.2134
AT1G01490.1	1107	892.47	445	125.469
AT1G01500.1	1461	1246.47	117	23.6196
AT1G01510.1	2155	1940.47	182	23.6011
AT1G01520.1	864	649.47	2	0.774889
AT1G01530.1	752	537.47	0	0
AT1G01540.2	1920	1705.47	425	62.7066
AT1G01550.1	1460	1245.47	722	145.872
AT1G01560.2	1319	1104.47	28	6.37929
AT1G01570.1	1437	1222.47	28	5.76353
AT1G01580.1	2409	2194.47	13	1.49067
AT1G01590.1	2115	1900.47	30	3.97218
AT1G01600.1	2163	1948.47	303	39.1307
AT1G01610.1	1856	1641.47	470	72.0499
AT1G01620.1	1308	1093.47	1818	418.365
AT1G01630.1	1203	988.47	305	77.6435
AT1G01640.1	918	703.47	6	2.14622
AT1G01650.1	2140	1925.47	261	34.1093
AT1G01660.1	1707	1492.47	20	3.37204
AT1G01670.1	1411	1196.47	25	5.25783
AT1G01680.1	965	750.47	3	1.0059
AT1G01690.1	1692	1477.47	52	8.85632
AT1G01695.1	1302	1087.47	3	0.694181
AT1G01700.1	1458	1243.47	20	4.04728
AT1G01710.1	2492	2277.47	175	19.3354
AT1G01720.1	1316	1101.47	118	26.9574
AT1G01725.1	453	242.408	57	59.1692
AT1G01730.1	910	695.47	93	33.6491
AT1G01740.1	1648	1433.47	44	7.72383
AT1G01750.1	769	554.47	10	4.53827
AT1G01760.1	1312	1097.47	12	2.75142
AT1G01770.1	2362	2147.47	160	18.7483
AT1G01780.1	939	724.47	261	90.6544
AT1G01790.1	3892	3677.47	225	15.3958
AT1G01800.1	1094	879.47	185	52.9321
AT1G01810.1	639	424.795	2	1.18473
AT1G01820.1	1048	833.47	295	89.0637
AT1G01830.2	2139	1924.47	108	14.1215
AT1G01840.1	822	607.47	7.38664	3.05978
AT1G01860.1	1350	1135.47	57.6134	12.7678
AT1G01880.1	1996	1781.47	26	3.67251
AT1G01900.1	2460	2245.47	31	3.47394
AT1G01910.1	1365	1150.47	247	54.0244
AT1G01920.1	1873	1658.47	141	21.3934
AT1G01930.1	1999	1784.47	62	8.74281
AT1G01940.1	736	521.47	66	31.8481
AT1G01950.3	3058	2843.47	149	13.1858
AT1G01960.1	5495	5280.47	577	27.4961
AT1G01970.1	1649	1434.47	62	10.876
AT1G01980.1	1828	1613.47	543	84.6852
AT1G01990.1	1176	961.47	74	19.3671
AT1G02000.1	1781	1566.47	332	53.3316
AT1G02010.1	2460	2245.47	86	9.63739
AT1G02020.1	2258	2043.47	53	6.52644
AT1G02030.1	1938	1723.47	0	0
AT1G02040.1	975	760.47	0	0
AT1G02050.1	1312	1097.47	36	8.25426
AT1G02060.1	2177	1962.47	26	3.33379
AT1G02065.1	1609	1394.47	115	20.7519
AT1G02070.1	604	389.954	17	10.9699
AT1G02074.1	147	18.9356	0	0
AT1G02080.1	7461	7246.47	576	20.0016
AT1G02090.1	1064	849.47	182	53.9128
AT1G02100.3	1335	1120.47	151	33.9114
AT1G02110.1	2314	2099.47	88	10.5473
AT1G02120.1	1974	1759.47	279	39.9016
AT1G02130.1	1021	806.47	186	58.0354
AT1G02140.1	785	570.47	521	229.812
AT1G02145.3	1655	1440.47	127	22.1854
AT1G02150.1	1910	1695.47	238	35.3228
AT1G02160.2	567	353.246	102	72.6592
AT1G02170.1	1336	1121.47	123	27.5985
AT1G02180.1	918	703.47	23	8.22718
AT1G02190.1	2173	1958.47	668	85.8278
AT1G02205.3	2067	1852.47	2645	359.288
AT1G02210.1	264	79.4578	0	0
AT1G02220.1	1353	1138.47	39	8.62008
AT1G02230.1	1081	866.47	5	1.45206
AT1G02250.1	1089	874.47	1	0.287756
AT1G02260.1	2146	1931.47	102	13.2886
AT1G02270.1	1645	1430.47	88	15.4801
AT1G02280.1	1173	958.47	254	66.6843
AT1G02290.1	1695	1480.47	69	11.7278
AT1G02300.1	1227	1012.47	165	41.0082
AT1G02305.1	1407	1192.47	651	137.373
AT1G02310.1	1390	1175.47	12	2.56885
AT1G02320.1	147	18.9356	0	0
AT1G02330.1	1058	843.47	136	40.5731
AT1G02335.1	832	617.47	6	2.44514
AT1G02340.1	1253	1038.47	56	13.5695
AT1G02350.1	423	214.368	14	16.4338
AT1G02360.1	1011	796.47	0	0
AT1G02370.1	1758	1543.47	68	11.0861
AT1G02380.1	1121	906.47	34	9.43831
AT1G02390.1	1791	1576.47	91	14.5253
AT1G02391.1	156	21.7559	0	0
AT1G02400.1	1339	1124.47	13	2.90914
AT1G02405.1	527	313.948	0	0
AT1G02410.1	1176	961.47	97	25.3866
AT1G02420.1	1476	1261.47	18	3.59058
AT1G02430.1	698	483.569	15	7.8055
AT1G02440.1	573	359.139	3	2.10197
AT1G02450.1	541	327.756	39	29.9421
AT1G02460.1	1805	1590.47	3	0.47464
AT1G02470.2	855	640.47	254	99.7938
AT1G02475.1	929	714.47	190	66.9173
AT1G02490.1	117	11.9659	0	0
AT1G02500.1	1530	1315.47	769	147.1
AT1G02510.1	1086	871.47	0	0
AT1G02520.1	3871	3656.47	12	0.825824
AT1G02530.1	3998	3783.47	15	0.99763
AT1G02540.1	873	658.47	0	0
AT1G02550.1	729	514.47	3	1.46734
AT1G02560.1	1341	1126.47	940	209.979
AT1G02570.1	906	691.47	0	0
AT1G02575.1	898	683.47	0	0
AT1G02580.1	2291	2076.47	12	1.4542
AT1G02590.1	270	83.8485	0	0
AT1G02610.1	937	722.47	86	29.9535
AT1G02620.1	687	472.617	2	1.06485
AT1G02630.1	1609	1394.47	9	1.62406
AT1G02640.1	2584	2369.47	320	33.9834
AT1G02650.1	1542	1327.47	11	2.08515
AT1G02660.1	2609	2394.47	244	25.6418
AT1G02670.1	2037	1822.47	42	5.79906
AT1G02680.1	907	692.47	54	19.6228
AT1G02690.2	1940	1725.47	89	12.9793
AT1G02700.1	1030	815.47	4	1.2343
AT1G02710.1	291	99.5882	8	20.2139
AT1G02720.1	1775	1560.47	78	12.5779
AT1G02730.1	3854	3639.47	141	9.74876
AT1G02740.1	1319	1104.47	53	12.0751
AT1G02750.1	1000	785.47	45	14.4162
AT1G02770.1	1218	1003.47	6	1.50458
AT1G02780.1	1031	816.47	3237	997.634
AT1G02790.1	1658	1443.47	3855	672.025
AT1G02800.1	1764	1549.47	27	4.38479
AT1G02810.1	1906	1691.47	27	4.01669
AT1G02813.1	612	397.836	7	4.42754
AT1G02816.1	1009	794.47	176	55.7447
AT1G02820.1	615	400.836	5	3.13886
AT1G02830.1	384	178.564	0	0
AT1G02840.1	1241	1026.47	458	112.276
AT1G02850.4	1804	1589.47	114	18.0477
AT1G02860.1	1517	1302.47	152	29.366
AT1G02870.1	843	628.47	101	40.4395
AT1G02880.3	1169	954.47	115	30.3182
AT1G02890.1	4131	3916.47	319	20.4958
AT1G02900.1	579	365.067	5	3.4464
AT1G02910.1	1557	1342.47	154	28.8659
AT1G02920.1	925	710.47	9	3.18761
AT1G02930.1	1049	834.47	29	8.74492
AT1G02940.1	771	556.47	1	0.452196
AT1G02950.2	910	695.47	12	4.34182
AT1G02960.2	1610	1395.47	102	18.3928
AT1G02965.1	489	276.821	0	0
AT1G02970.1	1856	1641.47	29	4.44563
AT1G02980.1	2327	2112.47	0	0
AT1G02990.3	4379	4164.47	134	8.0968
AT1G03000.1	3100	2885.47	125	10.9009
AT1G03010.1	2099	1884.47	2	0.26706
AT1G03020.1	309	113.944	1	2.20839
AT1G03022.1	126	13.5502	0	0
AT1G03030.1	1345	1130.47	76	16.917
AT1G03040.1	1456	1241.47	224	45.4026
AT1G03050.1	1981	1766.47	682	97.1508
AT1G03055.1	919	704.47	6	2.14317
AT1G03060.1	11304	11089.5	245	5.55935
AT1G03070.1	1019	804.47	9	2.81515
AT1G03080.1	5736	5521.47	786	35.8209
AT1G03090.2	2606	2391.47	384.843	40.4937
AT1G03100.1	2595	2380.47	21.157	2.23646
AT1G03103.1	640	425.795	0	0
AT1G03106.1	933	718.47	2	0.700471
AT1G03110.1	1564	1349.47	94	17.528
AT1G03120.1	549	335.59	4	2.9993
AT1G03130.1	892	677.47	468	173.83
AT1G03140.1	1443	1228.47	195	39.9428
AT1G03150.1	743	528.47	94	44.7586
AT1G03160.1	2878	2663.47	188	17.7615
AT1G03170.1	1053	838.47	139	41.7153
AT1G03180.1	1095	880.47	29	8.28804
AT1G03190.1	2578	2363.47	57	6.06867
AT1G03200.1	440	230.197	24	26.2349
AT1G03210.1	861	646.47	96	37.3673
AT1G03220.1	1530	1315.47	818	156.474
AT1G03230.1	1502	1287.47	87	17.004
AT1G03240.1	473	261.444	3	2.88743
AT1G03250.2	1190	975.47	130	33.535
AT1G03260.1	1332	1117.47	44	9.90798
AT1G03270.1	1500	1285.47	31	6.06832
AT1G03280.1	1901	1686.47	282	42.0764
AT1G03290.1	1860	1645.47	267	40.831
AT1G03300.1	2013	1798.47	122	17.0697
AT1G03310.2	2940	2725.47	147	13.572
AT1G03320.1	663	448.663	0	0
AT1G03330.1	726	511.521	156	76.7414
AT1G03340.1	1298	1083.47	6	1.39349
AT1G03350.1	1756	1541.47	237	38.6885
AT1G03360.1	1264	1049.47	94	22.5386
AT1G03365.1	2836	2621.47	95	9.119
AT1G03370.1	3769	3554.47	156	11.0438
AT1G03380.1	3732	3517.47	116	8.29843
AT1G03390.1	1386	1171.47	0	0
AT1G03400.1	1236	1021.47	62	15.2734
AT1G03410.1	2652	2437.47	132	13.6271
AT1G03430.1	1025	810.47	93	28.8745
AT1G03440.1	1667	1452.47	67	11.6074
AT1G03445.1	2727	2512.47	4	0.400615
AT1G03457.2	1694	1479.47	110	18.7092
AT1G03470.1	1247	1032.47	138	33.6334
AT1G03475.1	1448	1233.47	598	121.995
AT1G03490.1	846	631.47	0	0
AT1G03495.1	1752	1537.47	37.0574	6.06508
AT1G03510.1	1290	1075.47	11	2.57373
AT1G03520.1	2035	1820.47	119	16.4487
AT1G03530.1	2601	2386.47	74	7.80269
AT1G03540.1	1830	1615.47	6	0.934589
AT1G03550.1	1258	1043.47	96	23.1505
AT1G03560.1	2255	2040.47	64	7.89257
AT1G03590.1	2003	1788.47	316	44.4605
AT1G03600.1	780	565.47	439	195.355
AT1G03610.1	1675	1460.47	178	30.6687
AT1G03620.1	860	645.47	33	12.8649
AT1G03630.1	1394	1179.47	320	68.2703
AT1G03650.1	793	578.47	20	8.69997
AT1G03660.1	324	126.414	6	11.9433
AT1G03670.1	1851	1636.47	0	0
AT1G03680.1	910	695.47	423	153.049
AT1G03687.1	1356	1141.47	39	8.59743
AT1G03700.1	640	425.795	0	0
AT1G03710.1	957	742.47	50	16.9457
AT1G03720.1	825	610.47	3	1.23659
AT1G03730.1	1068	853.47	39	11.4986
AT1G03740.1	3017	2802.47	134	12.0318
AT1G03750.1	2683	2468.47	43	4.38338
AT1G03760.1	1382	1167.47	44	9.48365
AT1G03770.2	1659	1444.47	59	10.2781
AT1G03780.3	2539	2324.47	62	6.71176
AT1G03790.1	1573	1358.47	13	2.40803
AT1G03800.1	738	523.47	2	0.961406
AT1G03810.1	432	222.68	0	0
AT1G03820.1	860	645.47	81	31.5775
AT1G03830.2	3289	3074.47	87	7.12061
AT1G03840.1	1686	1471.47	7	1.19706
AT1G03850.1	887	672.47	16	5.98709
AT1G03860.1	1280	1065.47	301	71.0876
AT1G03870.1	1035	820.47	655	200.885
AT1G03880.1	1633	1418.47	0	0
AT1G03890.1	1520	1305.47	0	0
AT1G03900.1	1198	983.47	376	96.2045
AT1G03905.1	1141	926.47	14	3.80247
AT1G03910.2	2466	2251.47	241	26.9351
AT1G03920.1	2005	1790.47	50	7.02702
AT1G03930.1	2338	2123.47	149	17.6567
AT1G03940.1	1515	1300.47	27.9426	5.40674
AT1G03950.1	1002	787.47	66	21.0901
AT1G03960.1	2331	2116.47	107	12.7216
AT1G03970.1	1148	933.47	105.166	28.3494
AT1G03980.1	2337	2122.47	6.8338	0.810194
AT1G03982.1	1290	1075.47	0	0
AT1G03990.1	2277	2062.47	10	1.22006
AT1G04000.1	1014	799.47	48	15.108
AT1G04010.1	2399	2184.47	61	7.02671
AT1G04020.1	2397	2182.47	63	7.26375
AT1G04030.1	1846	1631.47	53.3779	8.23286
AT1G04040.1	1063	848.47	192.622	57.1266
AT1G04050.1	2675	2460.47	34	3.4772
AT1G04070.1	634	419.795	31	18.582
AT1G04080.3	2963	2748.47	505	46.2348
AT1G04090.1	1965	1750.47	12	1.72502
AT1G04100.1	1254	1039.47	27	6.53612
AT1G04110.1	2328	2113.47	1	0.119062
AT1G04120.1	5277	5062.47	667	33.1537
AT1G04130.1	1315	1100.47	69	15.7775
AT1G04140.2	3138	2923.47	468	40.2824
AT1G04150.1	3039	2824.47	2	0.178181
AT1G04160.1	4503	4288.47	123	7.21724
AT1G04170.1	1793	1578.47	484	77.1574
AT1G04171.1	165	24.7634	0	0
AT1G04180.1	1266	1051.47	0	0
AT1G04190.1	1334	1119.47	126	28.3222
AT1G04200.1	2625	2410.47	185	19.3125
AT1G04210.1	3986	3771.47	346	23.0852
AT1G04220.1	1784	1569.47	287	46.0148
AT1G04230.1	1376	1161.47	83	17.982
AT1G04240.1	1178	963.47	193	50.4066
AT1G04250.1	1087	872.47	69	19.9006
AT1G04260.1	838	623.47	60	24.2161
AT1G04270.1	800	585.47	1500	644.696
AT1G04280.1	1925	1710.47	43	6.32589
AT1G04290.1	847	632.47	111	44.1623
AT1G04300.3	3610	3395.47	328	24.3076
AT1G04310.1	2470	2255.47	81	9.03684
AT1G04330.1	672	457.663	0	0
AT1G04340.1	842	627.47	126	50.5296
AT1G04350.1	1444	1229.47	145	29.6769
AT1G04360.1	1422	1207.47	4	0.833589
AT1G04370.1	402	194.814	0	0
AT1G04380.1	1282	1067.47	0	0
AT1G04390.1	2954	2739.47	60	5.51129
AT1G04400.2	2264	2049.47	683	83.8586
AT1G04410.1	1484	1269.47	2071	410.512
AT1G04420.1	1450	1235.47	349	71.0823
AT1G04430.1	2379	2164.47	980	113.931
AT1G04440.1	2106	1891.47	356	47.3608
AT1G04445.1	519	306.01	2	1.64461
AT1G04450.1	905	690.47	18	6.55989
AT1G04470.1	3307	3092.47	511	41.5799
AT1G04480.1	648	433.752	800	464.106
AT1G04490.1	1424	1209.47	7	1.45637
AT1G04500.1	1616	1401.47	22	3.95009
AT1G04501.1	129	14.2203	0	0
AT1G04510.1	1981	1766.47	245	34.9002
AT1G04520.1	1443	1228.47	66	13.5191
AT1G04530.1	1352	1137.47	190	42.0322
AT1G04540.1	1806	1591.47	439	69.412
AT1G04550.2	1238	1023.47	102	25.078
AT1G04555.1	939	724.47	29	10.0727
AT1G04560.1	855	640.47	0	0
AT1G04570.1	1935	1720.47	6	0.877552
AT1G04580.1	4104	3889.47	44	2.84663
AT1G04590.2	1351	1136.47	144	31.884
AT1G04600.1	5193	4978.47	18	0.909798
AT1G04610.1	1737	1522.47	3	0.495839
AT1G04620.1	1609	1394.47	167	30.1353
AT1G04625.1	774	559.47	0	0
AT1G04630.1	745	530.47	129	61.1924
AT1G04635.1	682	467.617	17	9.14802
AT1G04640.1	896	681.47	85	31.3863
AT1G04645.1	494	281.569	0	0
AT1G04650.1	3093	2878.47	14	1.22387
AT1G04660.1	1288	1073.47	11	2.57852
AT1G04670.1	697	482.569	1	0.521445
AT1G04680.1	1923	1708.47	498	73.3484
AT1G04684.1	150	19.8838	0	0
AT1G04690.1	1415	1200.47	551	115.496
AT1G04700.1	3886	3671.47	109	7.47059
AT1G04710.1	1595	1380.47	115	20.9623
AT1G04730.1	2921	2706.47	56	5.20659
AT1G04750.1	1192	977.47	471	121.251
AT1G04760.1	663	448.663	25	14.0213
AT1G04770.1	1187	972.47	290	75.0396
AT1G04778.1	306	111.398	3	6.77662
AT1G04780.1	2836	2621.47	339	32.5404
AT1G04790.1	2287	2072.47	131	15.9057
AT1G04800.1	835	620.47	22	8.92217
AT1G04810.1	3311	3096.47	159	12.9211
AT1G04820.1	1703	1488.47	2611.49	441.485
AT1G04830.2	1763	1548.47	98	15.9255
AT1G04840.1	1998	1783.47	8	1.12874
AT1G04850.1	1573	1358.47	498	92.2461
AT1G04860.1	3418	3203.47	176	13.8249
AT1G04870.2	1567	1352.47	184	34.2341
AT1G04880.1	1587	1372.47	27	4.95028
AT1G04890.1	2023	1808.47	14	1.94798
AT1G04900.1	1734	1519.47	108	17.8855
AT1G04910.1	1903	1688.47	220	32.7867
AT1G04920.1	3469	3254.47	8	0.618555
AT1G04930.2	1409	1194.47	42	8.84795
AT1G04940.1	1138	923.47	195.386	53.2402
AT1G04945.3	2532	2317.47	78.6139	8.53598
AT1G04950.1	2192	1977.47	126	16.0335
AT1G04960.2	1669	1454.47	121	20.9338
AT1G04970.1	1709	1494.47	222	37.3796
AT1G04980.1	1593	1378.47	94	17.1593
AT1G04985.1	993	778.47	165	53.3348
AT1G04990.2	1567	1352.47	163	30.3269
AT1G05000.2	1192	977.47	36	9.26761
AT1G05010.1	1364	1149.47	431	94.3514
AT1G05020.1	2414	2199.47	33	3.77541
AT1G05030.1	1779	1564.47	42	6.75539
AT1G05040.1	814	599.47	0	0
AT1G05055.1	1496	1281.47	38	7.4618
AT1G05060.1	1001	786.47	72	23.0366
AT1G05065.1	252	70.9736	5	17.7273
AT1G05070.1	877	662.47	78	29.6276
AT1G05080.1	1320	1105.47	0	0
AT1G05085.1	375	170.306	0	0
AT1G05090.1	2121	1906.47	33.0116	4.35717
AT1G05100.1	1272	1057.47	40	9.51832
AT1G05120.1	2731	2516.47	178	17.799
AT1G05136.1	141	17.2204	0	0
AT1G05140.1	1509	1294.47	108	20.9942
AT1G05150.1	2894	2679.47	258	24.2292
AT1G05160.1	2078	1863.47	72	9.72251
AT1G05170.2	1837	1622.47	62	9.61576
AT1G05180.1	1915	1700.47	158	23.3807
AT1G05190.1	935	720.47	764	266.837
AT1G05200.1	3257	3042.47	55	4.54888
AT1G05205.1	557	343.42	51	37.3691
AT1G05210.1	770	555.47	41	18.5734
AT1G05220.1	705	490.521	0	0
AT1G05230.1	2679	2464.47	85	8.67888
AT1G05240.1	1277	1062.47	2	0.473677
AT1G05250.1	1366	1151.47	0	0
AT1G05260.1	1209	994.47	15	3.79549
AT1G05270.1	1386	1171.47	167	35.8719
AT1G05280.1	1497	1282.47	1	0.19621
AT1G05290.1	1126	911.47	0	0
AT1G05291.1	724	509.521	0	0
AT1G05300.1	1375	1160.47	7	1.51786
AT1G05310.1	1337	1122.47	1	0.224178
AT1G05320.1	2643	2428.47	114	11.8125
AT1G05330.1	414	206.009	1	1.22147
AT1G05340.1	711	496.521	230	116.562
AT1G05350.1	1627	1412.47	173	30.8202
AT1G05360.1	1656	1441.47	124	21.6463
AT1G05370.1	1480	1265.47	5	0.99423
AT1G05380.1	4115	3900.47	206	13.2898
AT1G05385.1	746	531.47	57	26.9876
AT1G05400.1	996	781.47	3	0.966001
AT1G05410.1	1742	1527.47	108	17.7918
AT1G05420.1	681	466.617	36	19.4138
AT1G05430.1	1067	852.47	112	33.0604
AT1G05440.1	1527	1312.47	19	3.64278
AT1G05450.2	839	624.47	115	46.3399
AT1G05460.1	3375	3160.47	66	5.25485
AT1G05470.1	2696	2481.47	64	6.48992
AT1G05490.1	4600	4385.47	156	8.95111
AT1G05500.1	2110	1895.47	277	36.7732
AT1G05510.1	980	765.47	0	0
AT1G05520.1	2586	2371.47	207	21.9645
AT1G05530.1	1368	1153.47	1	0.218154
AT1G05540.1	1270	1055.47	43	10.2516
AT1G05550.3	1597	1382.47	74	13.4693
AT1G05560.1	1650	1435.47	315	55.2185
AT1G05570.1	6231	6016.47	210	8.78306
AT1G05575.1	497	284.483	0	0
AT1G05577.1	1502	1287.47	5	0.97724
AT1G05580.1	2842	2627.47	744	71.2531
AT1G05590.1	2131	1916.47	96	12.6048
AT1G05600.1	1650	1435.47	25	4.38242
AT1G05610.1	1465	1250.47	4	0.804925
AT1G05615.1	519	306.01	0	0
AT1G05620.1	1280	1065.47	159	37.5513
AT1G05630.1	3888	3673.47	187	12.8095
AT1G05640.1	1884	1669.47	30	4.5218
AT1G05650.1	1185	970.47	0	0
AT1G05660.1	1185	970.47	1	0.25929
AT1G05670.1	3227	3012.47	51	4.26006
AT1G05675.1	1493	1278.47	3	0.590472
AT1G05680.1	1518	1303.47	94	18.1466
AT1G05690.1	1660	1445.47	7	1.21859
AT1G05700.1	2559	2344.47	0	0
AT1G05710.2	1200	985.47	169	43.1531
AT1G05720.1	782	567.47	139.55	61.8806
AT1G05730.1	1146	931.47	40.4503	10.9275
AT1G05740.1	438	228.36	1	1.10192
AT1G05750.1	3226	3011.47	32.6606	2.72906
AT1G05760.1	634	419.795	2.33943	1.4023
AT1G05770.1	747	532.47	0	0
AT1G05780.1	698	483.569	53	27.5794
AT1G05785.1	734	519.47	42	20.345
AT1G05790.1	2184	1969.47	133	16.993
AT1G05800.1	1416	1201.47	0	0
AT1G05805.1	1425	1210.47	175	36.3791
AT1G05810.1	896	681.47	40	14.77
AT1G05820.1	1705	1490.47	64	10.805
AT1G05830.1	3807	3592.47	195	13.6587
AT1G05835.1	520	307.01	45	36.8832
AT1G05840.1	1698	1483.47	187	31.7199
AT1G05850.1	1478	1263.47	1321	263.091
AT1G05860.1	1176	961.47	62	16.2265
AT1G05870.1	878	663.47	117	44.3745
AT1G05880.2	1726	1511.47	0	0
AT1G05890.2	2421	2206.47	291	33.1866
AT1G05894.1	1490	1275.47	2	0.394574
AT1G05900.2	1375	1160.47	42	9.10718
AT1G05910.1	3942	3727.47	169	11.4088
AT1G05920.1	1477	1262.47	0	0
AT1G05925.1	162	23.6866	0	0
AT1G05930.1	957	742.47	0	0
AT1G05940.1	1955	1740.47	136	19.6626
AT1G05950.1	2056	1841.47	67	9.15543
AT1G05960.2	3685	3470.47	397	28.7853
AT1G05970.2	857	642.47	38	14.8833
AT1G05990.1	594	379.992	0	0
AT1G06000.1	1587	1372.47	161	29.5183
AT1G06010.1	633	418.795	57	34.2486
AT1G06020.1	1038	823.47	1	0.305577
AT1G06030.1	1021	806.47	2	0.624037
AT1G06040.1	1227	1012.47	416	103.39
AT1G06050.1	1294	1079.47	39	9.09123
AT1G06060.1	1115	900.47	103	28.783
AT1G06070.1	1893	1678.47	131	19.6393
AT1G06080.1	1220	1005.47	69	17.2683
AT1G06090.1	1131	916.47	9	2.47111
AT1G06100.1	900	685.47	1	0.367096
AT1G06110.1	1564	1349.47	98	18.2739
AT1G06120.1	1122	907.47	0	0
AT1G06130.1	1353	1138.47	124	27.4074
AT1G06135.1	546	332.657	0	0
AT1G06137.1	207	43.4726	0	0
AT1G06140.1	1677	1462.47	5	0.860303
AT1G06148.2	1046	831.47	2	0.605274
AT1G06149.1	2968	2753.47	140.581	12.8474
AT1G06150.1	4607	4392.47	32.4193	1.85722
AT1G06160.1	931	716.47	0	0
AT1G06170.1	1547	1332.47	19	3.5881
AT1G06180.1	912	697.47	20	7.21561
AT1G06190.1	1470	1255.47	223	44.6958
AT1G06200.1	972	757.47	219	72.7524
AT1G06210.1	1481	1266.47	171	33.9758
AT1G06220.2	3543	3328.47	302.984	22.9057
AT1G06225.1	252	70.9736	0	0
AT1G06230.1	3194	2979.47	361	30.4885
AT1G06240.1	1526	1311.47	51	9.78544
AT1G06250.1	1400	1185.47	34	7.217
AT1G06260.1	1051	836.47	261	78.5161
AT1G06270.1	1520	1305.47	34	6.55361
AT1G06280.1	643	428.752	3	1.76069
AT1G06290.1	2375	2160.47	278.697	32.4603
AT1G06310.1	2070	1855.47	0	0
AT1G06320.1	667	452.663	2	1.11179
AT1G06330.1	480	268.15	0	0
AT1G06340.1	731	516.47	3	1.46165
AT1G06350.1	1150	935.47	414	111.363
AT1G06360.1	1152	937.47	45	12.0788
AT1G06380.1	953	738.47	57	19.4227
AT1G06390.1	1634	1419.47	321	56.9046
AT1G06400.1	995	780.47	283	91.2428
AT1G06410.1	3158	2943.47	957	81.8127
AT1G06420.1	1025	810.47	87	27.0116
AT1G06430.1	2255	2040.47	285	35.1466
AT1G06440.1	1672	1457.47	14	2.41711
AT1G06450.1	1380	1165.47	39	8.42039
AT1G06460.1	1226	1011.47	655	162.951
AT1G06470.1	1834	1619.47	220	34.1836
AT1G06475.1	553	339.522	23	17.0462
AT1G06490.1	5991	5776.47	23	1.00192
AT1G06500.1	680	465.617	60	32.4258
AT1G06510.1	1147	932.47	94	25.3666
AT1G06515.1	633	418.795	120	72.1022
AT1G06520.1	1995	1780.47	420	59.3585
AT1G06530.1	1003	788.47	273	87.1257
AT1G06540.1	409	201.468	20	24.9799
AT1G06550.1	1562	1347.47	389	72.6439
AT1G06560.1	2027	1812.47	108	14.9941
AT1G06570.1	1554	1339.47	204	38.3235
AT1G06580.1	2052	1837.47	21	2.87586
AT1G06590.1	3104	2889.47	57	4.96392
AT1G06620.1	1292	1077.47	64	14.9466
AT1G06630.1	1745	1530.47	163	26.7998
AT1G06640.1	1381	1166.47	275	59.3236
AT1G06645.1	1301	1086.47	33	7.64302
AT1G06650.2	1360	1145.47	117	25.7022
AT1G06660.1	1694	1479.47	23	3.91192
AT1G06670.1	5144	4929.47	255	13.0169
AT1G06680.1	1139	924.47	2284	621.687
AT1G06690.1	1389	1174.47	114	24.4248
AT1G06700.1	1535	1320.47	551	105.001
AT1G06710.1	3418	3203.47	43	3.37766
AT1G06720.1	3657	3442.47	246	17.9818
AT1G06730.1	1968	1753.47	57	8.17984
AT1G06750.2	1917	1702.47	12	1.77366
AT1G06760.1	1090	875.47	961	276.217
AT1G06770.1	1797	1582.47	75	11.926
AT1G06780.2	2465	2250.47	85	9.50417
AT1G06790.1	910	695.47	54	19.5382
AT1G06800.1	1912	1697.47	29	4.29897
AT1G06810.1	609	394.836	0	0
AT1G06820.1	1999	1784.47	174	24.5363
AT1G06830.1	505	292.34	2	1.72151
AT1G06840.1	3240	3025.47	143	11.8936
AT1G06850.1	1430	1215.47	60	12.4215
AT1G06870.1	1687	1472.47	112	19.1399
AT1G06890.1	1506	1291.47	477	92.94
AT1G06900.1	3413	3198.47	208	16.364
