target_id	length	eff_length	est_counts	tpm
AT4G19570.1	1892	1682.79	0	0
AT4G19580.1	939	729.789	0	0
AT4G19590.1	1038	828.789	2	0.490008
AT4G19600.1	2039	1829.79	180	19.9751
AT4G19610.1	2852	2642.79	119	9.14327
AT4G19620.1	342	145.115	0	0
AT4G19630.1	655	445.936	0	0
AT4G19640.1	1014	804.789	584	147.349
AT4G19645.1	1063	853.789	1	0.23783
AT4G19650.1	2263	2053.79	35	3.46042
AT4G19660.1	1725	1515.79	174	23.3092
AT4G19670.1	1854	1644.79	286	35.308
AT4G19680.2	1242	1032.79	0	0
AT4G19690.2	1377	1167.79	8	1.39105
AT4G19700.1	1059	849.789	346	82.6765
AT4G19710.2	3160	2950.79	127	8.73942
AT4G19720.1	1147	937.789	0	0
AT4G19730.1	999	789.789	0	0
AT4G19740.1	954	744.789	0	0
AT4G19750.1	1089	879.789	0	0
AT4G19760.1	1110	900.789	0	0
AT4G19770.1	786	576.789	0	0
AT4G19800.1	1197	987.789	0	0
AT4G19810.1	1357	1147.79	1	0.176911
AT4G19820.1	1101	891.789	3	0.683088
AT4G19829.1	138	16.119	0	0
AT4G19830.1	957	747.789	61	16.5641
AT4G19840.1	1004	794.789	637	162.744
AT4G19850.2	663	453.891	10	4.47369
AT4G19860.1	1952	1742.79	311	36.2354
AT4G19865.1	1410	1200.79	22	3.72026
AT4G19870.1	1386	1176.79	86	14.8394
AT4G19880.2	1496	1286.79	255	40.2393
AT4G19890.1	2106	1896.79	31	3.31864
AT4G19900.1	1983	1773.79	109	12.4779
AT4G19905.1	231	59.0101	0	0
AT4G19910.1	726	516.845	0	0
AT4G19920.1	1028	818.789	0	0
AT4G19925.1	750	540.845	0	0
AT4G19930.1	1296	1086.79	0	0
AT4G19940.1	1338	1128.79	0	0
AT4G19950.1	1208	998.789	37	7.52221
AT4G19960.1	2804	2594.79	237	18.5466
AT4G19970.1	2186	1976.79	22	2.25985
AT4G19980.1	384	182.254	0	0
AT4G19985.1	1121	911.789	101	22.4928
AT4G19990.2	2612	2402.79	94	7.94382
AT4G20000.1	833	623.789	0	0
AT4G20006.1	123	13.1649	0	0
AT4G20010.1	1396	1186.79	98	16.7676
AT4G20020.1	1353	1143.79	81	14.3799
AT4G20030.1	652	442.98	32	14.6684
AT4G20040.1	1653	1443.79	13	1.82834
AT4G20050.1	1924	1714.79	26	3.07879
AT4G20060.1	3405	3195.79	30	1.90616
AT4G20070.1	1838	1628.79	82	10.2227
AT4G20080.1	2325	2115.79	0	0
AT4G20090.1	1983	1773.79	30	3.43429
AT4G20095.3	1152	942.789	0	0
AT4G20100.1	867	657.789	0	0
AT4G20110.2	2405	2195.79	66	6.10338
AT4G20130.1	1727	1517.79	86	11.5055
AT4G20140.1	3998	3788.79	5	0.26797
AT4G20150.1	610	401.153	616	311.809
AT4G20160.1	3567	3357.79	0	0
AT4G20170.1	1993	1783.79	368	41.8911
AT4G20190.1	1170	960.789	0	0
AT4G20200.1	1815	1605.79	0	0
AT4G20210.1	1803	1593.79	0	0
AT4G20220.1	477	270.391	0	0
AT4G20230.1	1958	1748.79	8	0.928902
AT4G20235.1	1023	813.789	1	0.24952
AT4G20240.1	1608	1398.79	5	0.72583
AT4G20250.1	168	25.875	0	0
AT4G20260.4	1082	872.789	3052	710.056
AT4G20270.1	3299	3089.79	195	12.8151
AT4G20280.1	1110	900.789	147	33.1369
AT4G20290.1	426	221.351	0	0
AT4G20300.2	1782	1572.79	310	40.0229
AT4G20310.2	1750	1540.79	35	4.61256
AT4G20320.1	2347	2137.79	228	21.6564
AT4G20325.1	1238	1028.79	14.0646	2.776
AT4G20330.1	1154	944.789	186.935	40.1767
AT4G20340.1	1547	1337.79	67	10.1696
AT4G20350.2	1237	1027.79	8	1.58053
AT4G20360.1	1758	1548.79	1417	185.778
AT4G20370.1	799	589.789	1	0.344287
AT4G20380.8	1248	1038.79	154	30.1031
AT4G20390.1	824	614.789	2	0.660574
AT4G20400.1	3319	3109.79	235	15.3445
AT4G20410.1	1202	992.789	236	48.2694
AT4G20420.1	654	444.936	6	2.73824
AT4G20430.1	2746	2536.79	51	4.08228
AT4G20440.1	1611	1401.79	157	22.7423
AT4G20450.1	2697	2487.79	0	0
AT4G20460.1	1685	1475.79	7	0.963143
AT4G20470.1	423	218.573	0	0
AT4G20480.1	1064	854.789	132	31.3568
AT4G20520.1	1131	921.789	0	0
AT4G20530.1	1407	1197.79	0	0
AT4G20540.1	1407	1197.79	0	0
AT4G20550.1	1452	1242.79	0	0
AT4G20560.1	1452	1242.79	0	0
AT4G20570.1	1452	1242.79	0	0
AT4G20580.1	1452	1242.79	0	0
AT4G20590.1	1452	1242.79	0	0
AT4G20600.1	1452	1242.79	0	0
AT4G20610.1	1452	1242.79	0	0
AT4G20620.1	1452	1242.79	0	0
AT4G20630.1	1407	1197.79	0	0
AT4G20640.1	1452	1242.79	0	0
AT4G20650.1	1479	1269.79	0	0
AT4G20670.1	843	633.789	0	0
AT4G20680.1	822	612.789	0	0
AT4G20690.1	417	213.057	15	14.2959
AT4G20700.1	1590	1380.79	0	0
AT4G20720.1	2493	2283.79	218.769	19.4513
AT4G20740.1	2184	1974.79	34	3.49603
AT4G20760.1	1154	944.789	115	24.7161
AT4G20770.1	2325	2115.79	3	0.287916
AT4G20780.1	785	575.789	68	23.9808
AT4G20790.1	1557	1347.79	0	0
AT4G20800.1	1703	1493.79	0	0
AT4G20810.1	1251	1041.79	0	0
AT4G20820.1	1599	1389.79	7	1.02274
AT4G20830.1	1975	1765.79	1068	122.814
AT4G20840.1	1620	1410.79	79	11.3706
AT4G20850.1	4357	4147.79	651	31.87
AT4G20860.1	1846	1636.79	10	1.24058
AT4G20870.1	1102	892.789	254	57.77
AT4G20880.1	1685	1475.79	254	34.9483
AT4G20890.1	1693	1483.79	1649	225.666
AT4G20900.1	1353	1143.79	0	0
AT4G20910.1	3125	2915.79	41	2.85525
AT4G20920.1	2734	2524.79	1	0.0804252
AT4G20930.1	1333	1123.79	55	9.93791
AT4G20940.1	3176	2966.79	29	1.98485
AT4G20960.1	1526	1316.79	73	11.257
AT4G20970.1	573	364.494	4	2.22836
AT4G20980.1	2126	1916.79	323	34.2173
AT4G20990.1	804	594.789	1	0.341393
AT4G21000.1	783	573.789	0	0
AT4G21010.1	859	649.789	0	0
AT4G21020.1	1062	852.789	0	0
AT4G21030.1	585	376.384	0	0
AT4G21040.1	699	489.845	0	0
AT4G21050.1	633	424.111	0	0
AT4G21060.1	2226	2016.79	54	5.43689
AT4G21065.1	1854	1644.79	11	1.358
AT4G21070.1	3013	2803.79	10	0.724222
AT4G21080.1	750	540.845	0	0
AT4G21090.2	985	775.789	58	15.181
AT4G21100.1	3576	3366.79	100	6.03117
AT4G21105.1	550	341.74	682	405.233
AT4G21110.1	738	528.845	184	70.649
AT4G21120.1	2256	2046.79	26	2.57939
AT4G21130.1	1465	1255.79	0	0
AT4G21140.1	732	522.845	35	13.5929
AT4G21150.1	2437	2227.79	610	55.5998
AT4G21160.1	1377	1167.79	193	33.5591
AT4G21170.1	1897	1687.79	35	4.21082
AT4G21180.1	2335	2125.79	175.205	16.7356
AT4G21190.1	1308	1098.79	59.7954	11.0502
AT4G21192.1	618	409.153	124	61.5394
AT4G21200.1	1083	873.789	14	3.25341
AT4G21210.1	1424	1214.79	383	64.0199
AT4G21213.1	261	79.5553	0	0
AT4G21215.2	1305	1095.79	193	35.7641
AT4G21216.1	153	20.3383	0	0
AT4G21220.1	1065	855.789	18	4.27094
AT4G21230.1	2034	1824.79	1	0.111277
AT4G21240.1	1254	1044.79	0	0
AT4G21250.1	1524	1314.79	1	0.15444
AT4G21260.1	1182	972.789	0	0
AT4G21270.1	2849	2639.79	31	2.38457
AT4G21280.2	905	695.789	1566	457.016
AT4G21300.1	2574	2364.79	20	1.71733
AT4G21310.1	876	666.789	33	10.0495
AT4G21320.1	1136	926.789	13	2.84826
AT4G21323.1	2412	2202.79	2	0.184363
AT4G21326.1	2976	2766.79	185	13.5773
AT4G21330.1	624	415.153	0	0
AT4G21340.1	1133	923.789	0	0
AT4G21350.1	1125	915.789	51	11.3082
AT4G21366.1	339	142.497	0	0
AT4G21380.1	2983	2773.79	213	15.5928
AT4G21390.1	2762	2552.79	37	2.94309
AT4G21400.1	2223	2013.79	40	4.03332
AT4G21410.1	2220	2010.79	87	8.78557
AT4G21430.1	2815	2605.79	89	6.93534
AT4G21440.1	1340	1130.79	0	0
AT4G21445.1	713	503.845	39	15.7175
AT4G21450.3	1385	1175.79	413	71.3244
AT4G21460.1	1610	1400.79	97	14.061
AT4G21470.1	1444	1234.79	105	17.2669
AT4G21480.1	1526	1316.79	17	2.6215
AT4G21490.1	1743	1533.79	1	0.132389
AT4G21500.1	799	589.789	11	3.78716
AT4G21510.1	1160	950.789	32	6.83413
AT4G21520.1	1424	1214.79	32	5.34892
AT4G21530.1	2666	2456.79	36	2.97544
AT4G21534.1	1446	1236.79	104	17.0748
AT4G21540.1	1764	1554.79	279	36.4376
AT4G21550.1	2335	2125.79	40	3.82082
AT4G21560.1	1323	1113.79	269	49.0418
AT4G21570.1	1380	1170.79	700	121.405
AT4G21580.1	1335	1125.79	246	44.3706
AT4G21585.1	900	690.789	30	8.81847
AT4G21590.1	1194	984.789	2	0.412386
AT4G21600.1	1148	938.789	11	2.37926
AT4G21610.1	659	449.891	31	13.9917
AT4G21620.1	686	476.845	465	198.012
AT4G21630.1	2319	2109.79	0	0
AT4G21640.1	2202	1992.79	0	0
AT4G21650.1	2439	2229.79	2373	216.098
AT4G21660.2	2112	1902.79	596	63.6023
AT4G21670.1	3774	3564.79	111	6.32275
AT4G21680.1	2146	1936.79	18	1.88715
AT4G21690.1	1050	840.789	1	0.241507
AT4G21700.1	2889	2679.79	55	4.16753
AT4G21705.1	1795	1585.79	21	2.689
AT4G21710.1	3794	3584.79	323	18.296
AT4G21720.1	825	615.789	31	10.2223
AT4G21740.1	509	301.588	102	68.6757
AT4G21745.1	1020	810.789	3	0.75133
AT4G21750.1	3065	2855.79	86	6.1149
AT4G21760.1	1687	1477.79	45.8633	6.30188
AT4G21770.1	1801	1591.79	30.1367	3.84439
AT4G21780.1	570	361.494	4	2.24686
AT4G21790.1	1421	1211.79	531	88.9784
AT4G21800.1	1393	1183.79	113	19.383
AT4G21810.1	1176	966.789	259	54.3983
AT4G21820.1	3984	3774.79	14	0.7531
AT4G21830.1	817	607.789	0	0
AT4G21840.1	708	498.845	0	0
AT4G21850.1	794	584.789	10	3.47231
AT4G21860.1	912	702.789	311	89.8572
AT4G21865.1	783	573.789	5	1.76944
AT4G21870.1	639	430.111	126	59.4849
AT4G21880.1	2702	2492.79	40	3.2583
AT4G21890.1	1061	851.789	14	3.33744
AT4G21895.1	987	777.789	1	0.261069
AT4G21900.1	1953	1743.79	39	4.54138
AT4G21902.1	354	155.448	1	1.30627
AT4G21903.2	1765	1555.79	1	0.130517
AT4G21910.4	2013	1803.79	138	15.535
AT4G21920.1	390	187.835	29	31.35
AT4G21926.1	664	454.891	4.45499	1.98864
AT4G21930.1	827	617.789	20.545	6.75279
AT4G21940.2	2006	1796.79	43	4.85947
AT4G21950.1	138	16.119	0	0
AT4G21960.1	1582	1372.79	12385	1831.93
AT4G21970.1	663	453.891	16	7.1579
AT4G21980.2	894	684.789	253	75.0207
AT4G21990.1	1785	1575.79	443	57.0851
AT4G22000.1	692	482.845	187	78.6413
AT4G22010.1	1983	1773.79	265	30.3362
AT4G22030.1	1881	1671.79	0	0
AT4G22050.1	1203	993.789	0	0
AT4G22060.1	1402	1192.79	0	0
AT4G22070.1	1778	1568.79	0	0
AT4G22080.1	1477	1267.79	0	0
AT4G22090.1	1185	975.789	0	0
AT4G22100.1	1524	1314.79	0	0
AT4G22105.1	264	81.9736	0	0
AT4G22110.1	1391	1181.79	0	0
AT4G22115.1	261	79.5553	0	0
AT4G22120.1	2819	2609.79	143	11.1262
AT4G22130.1	2674	2464.79	203	16.7237
AT4G22140.1	1015	805.789	82	20.6638
AT4G22150.1	1339	1129.79	263.311	47.3249
AT4G22160.2	698	488.845	271	112.568
AT4G22165.1	1092	882.789	0	0
AT4G22170.1	1092	882.789	0	0
AT4G22180.1	1209	999.789	0	0
AT4G22190.1	1464	1254.79	198	32.0414
AT4G22200.1	3169	2959.79	189	12.9664
AT4G22210.1	261	79.5553	0	0
AT4G22212.1	582	373.421	3	1.63132
AT4G22214.1	795	585.789	0	0
AT4G22217.1	387	185.046	0	0
AT4G22220.1	872	662.789	542	166.051
AT4G22230.1	310	117.784	0	0
AT4G22235.1	615	406.153	0	0
AT4G22240.1	1297	1087.79	556	103.788
AT4G22250.1	940	730.789	10	2.7786
AT4G22260.1	1435	1225.79	229	37.9347
AT4G22270.1	1639	1429.79	155	22.0129
AT4G22280.1	1479	1269.79	29	4.6375
AT4G22285.1	2288	2078.79	188.394	18.4023
AT4G22290.1	1718	1508.79	118	15.8807
AT4G22300.1	1064	854.789	52	12.3527
AT4G22305.1	1037	827.789	88	21.5864
AT4G22310.1	687	477.845	325	138.106
AT4G22320.1	1052	842.789	48	11.5648
AT4G22330.1	1347	1137.79	438	78.1681
AT4G22340.3	1742	1532.79	40	5.29901
AT4G22350.2	2181	1971.79	68.6064	7.06515
AT4G22360.1	1674	1464.79	144	19.962
AT4G22370.1	715	505.845	2	0.80284
AT4G22380.1	756	546.845	96	35.6471
AT4G22390.1	1408	1198.79	6	1.01631
AT4G22400.1	1184	974.789	0	0
AT4G22410.1	1023	813.789	0	0
AT4G22420.1	555	346.637	0	0
AT4G22430.1	1420	1210.79	0	0
AT4G22440.1	267	84.1503	2	4.82604
AT4G22460.1	402	198.686	2	2.044
AT4G22470.1	1317	1107.79	7	1.28309
AT4G22485.1	1971	1761.79	0	0
AT4G22490.1	631	422.111	22	10.5831
AT4G22505.1	1791	1581.79	0	0
AT4G22510.1	378	176.771	0	0
AT4G22513.1	558	349.637	0	0
AT4G22517.1	571	362.494	0	0
AT4G22520.1	357	158.071	1	1.28459
AT4G22530.1	1108	898.789	50	11.2961
AT4G22540.1	2782	2572.79	843	66.5335
AT4G22550.1	784	574.789	25	8.83179
AT4G22560.1	954	744.789	10	2.72636
AT4G22570.1	907	697.789	881	256.371
AT4G22580.1	1628	1418.79	152	21.7542
AT4G22590.1	1763	1553.79	522.5	68.2828
AT4G22592.1	1763	1553.79	522.5	68.2828
AT4G22600.1	822	612.789	0	0
AT4G22610.1	538	330.01	0	0
AT4G22620.1	483	276.226	0	0
AT4G22630.1	489	282.114	0	0
AT4G22640.1	508	300.588	0	0
AT4G22650.1	471	264.606	0	0
AT4G22660.1	1191	981.789	0	0
AT4G22666.1	733	523.845	0	0
AT4G22670.1	1721	1511.79	385	51.7114
AT4G22680.1	1386	1176.79	102	17.6002
AT4G22690.1	2335	2125.79	1321.99	126.277
AT4G22700.1	590	381.308	0	0
AT4G22710.1	1787	1577.79	45.0085	5.79245
AT4G22720.1	1539	1329.79	110	16.7968
AT4G22730.1	2509	2299.79	132	11.6548
AT4G22740.1	1318	1108.79	163	29.8508
AT4G22745.1	844	634.789	109	34.867
AT4G22750.2	1250	1040.79	300	58.5296
AT4G22753.1	876	666.789	39	11.8766
AT4G22756.1	1302	1092.79	52	9.66238
AT4G22758.1	1067	857.789	43	10.179
AT4G22760.1	1737	1527.79	14	1.86072
AT4G22770.1	1501	1291.79	15	2.35785
AT4G22780.1	1963	1753.79	199	23.0406
AT4G22790.1	1718	1508.79	26	3.49915
AT4G22800.1	273	88.7165	0	0
AT4G22810.1	1563	1353.79	0	0
AT4G22820.1	925	715.789	353	100.14
AT4G22830.2	859	649.789	55	17.1873
AT4G22840.1	1463	1253.79	45	7.28795
AT4G22850.1	1359	1149.79	36	6.35772
AT4G22860.1	2222	2012.79	26	2.62296
AT4G22870.2	462	255.869	0	0
AT4G22880.1	1257	1047.79	3	0.581386
AT4G22890.1	1419	1209.79	1340	224.912
AT4G22900.1	1180	970.789	12	2.51
AT4G22910.1	1866	1656.79	48	5.8829
AT4G22920.1	1581	1371.79	65	9.62151
AT4G22930.1	1645	1435.79	73	10.324
AT4G22940.1	1377	1167.79	0	0
AT4G22950.1	691	481.845	1	0.421414
AT4G22960.1	1708	1498.79	2	0.270961
AT4G22970.1	6809	6599.79	23	0.707644
AT4G22980.1	1736	1526.79	61	8.11275
AT4G22990.2	2434	2224.79	122	11.1349
AT4G23000.1	3840	3630.79	40	2.23705
AT4G23010.3	1685	1475.79	174	23.941
AT4G23020.2	1613	1403.79	20	2.89298
AT4G23030.1	1509	1299.79	56	8.74847
AT4G23040.1	1819	1609.79	84	10.5956
AT4G23050.2	2811	2601.79	116	9.05322
AT4G23060.1	1702	1492.79	12	1.6323
AT4G23070.1	942	732.789	5	1.38551
AT4G23080.1	819	609.789	0	0
AT4G23090.2	627	418.111	0	0
AT4G23100.1	2055	1845.79	2570	282.728
AT4G23103.1	165	24.6568	0	0
AT4G23110.1	714	504.845	0	0
AT4G23120.1	1083	873.789	0	0
AT4G23130.2	2082	1872.79	62	6.72233
AT4G23140.2	2225	2015.79	114.403	11.5242
AT4G23150.1	2011	1801.79	21	2.36664
AT4G23160.1	3890	3680.79	7.59651	0.419073
AT4G23170.1	1065	855.789	98	23.2529
AT4G23180.1	2185	1975.79	613	62.9995
AT4G23190.1	2292	2082.79	81	7.8969
AT4G23200.1	1947	1737.79	0	0
AT4G23210.3	2261	2051.79	0	0
AT4G23220.1	2322	2112.79	126	12.1096
AT4G23230.1	2133	1923.79	29	3.06096
AT4G23240.1	1059	849.789	3	0.716848
AT4G23250.1	3108	2898.79	100	7.00488
AT4G23260.1	2185	1975.79	262	26.9264
AT4G23270.1	2099	1889.79	209	22.4569
AT4G23271.1	102	12.9048	1	15.735
AT4G23280.1	1971	1761.79	1	0.115256
AT4G23290.2	2261	2051.79	1	0.0989656
AT4G23300.1	2226	2016.79	3	0.302049
AT4G23310.1	2493	2283.79	3	0.266736
AT4G23320.1	1314	1104.79	0	0
AT4G23330.1	1108	898.789	134	30.2736
AT4G23340.1	1241	1031.79	9	1.7712
AT4G23350.1	1348	1138.79	0	0
AT4G23360.1	2622	2412.79	0	0
AT4G23370.1	3117	2907.79	0	0
AT4G23380.1	1203	993.789	0	0
AT4G23390.1	1339	1129.79	0	0
AT4G23400.1	1129	919.789	2448	540.431
AT4G23410.1	1104	894.789	26	5.90024
AT4G23420.3	1672	1462.79	37	5.13614
AT4G23430.2	1279	1069.79	130	24.6753
AT4G23432.1	282	95.2785	0	0
AT4G23440.1	3062	2852.79	65	4.62659
AT4G23450.2	1327	1117.79	64	11.6262
AT4G23460.1	2962	2752.79	429	31.6447
AT4G23470.1	1303	1093.79	757	140.533
AT4G23490.1	2027	1817.79	39	4.35651
AT4G23493.1	560	351.637	17	9.81683
AT4G23496.1	652	442.98	294	134.766
AT4G23500.1	1660	1450.79	70	9.7974
AT4G23510.1	1925	1715.79	0	0
AT4G23515.1	996	786.789	0	0
AT4G23520.1	1071	861.789	0	0
AT4G23530.1	1777	1567.79	75.8935	9.82956
AT4G23540.1	3530	3320.79	92.1065	5.63204
AT4G23550.1	934	724.789	0	0
AT4G23560.1	1812	1602.79	0	0
AT4G23570.3	1419	1209.79	344	57.7386
AT4G23580.1	1152	942.789	0	0
AT4G23590.1	1546	1336.79	0	0
AT4G23600.1	1634	1424.79	20	2.85034
AT4G23610.1	805	595.789	56	19.0859
AT4G23620.2	1117	907.789	49	10.9604
AT4G23630.1	1790	1580.79	1332	171.099
AT4G23640.1	2847	2637.79	245	18.8601
AT4G23650.1	1843	1633.79	1109	137.833
AT4G23660.3	1743	1533.79	62	8.20811
AT4G23670.1	890	680.789	1422	424.135
AT4G23680.1	751	541.845	6	2.2485
AT4G23690.1	877	667.789	566	172.105
AT4G23700.1	2732	2522.79	3	0.241467
AT4G23710.1	697	487.845	504	209.781
AT4G23720.1	1183	973.789	18	3.7534
AT4G23730.1	1698	1488.79	491	66.9677
AT4G23740.1	2390	2180.79	187	17.4119
AT4G23750.1	1831	1621.79	16	2.00329
AT4G23760.1	535	327.207	86	53.3695
AT4G23770.1	1066	856.789	10	2.36997
AT4G23780.1	447	241.395	0	0
AT4G23790.1	1455	1245.79	293	47.7574
AT4G23800.1	1626	1416.79	138.833	19.8978
AT4G23810.1	1514	1304.79	147.167	22.9027
AT4G23820.1	1555	1345.79	393	59.297
AT4G23840.1	2041	1831.79	120	13.3022
AT4G23850.1	2339	2129.79	1237	117.937
AT4G23860.1	1790	1580.79	120	15.4143
AT4G23870.1	820	610.789	292	97.0753
AT4G23880.1	774	564.845	133	47.8122
AT4G23882.1	1081	871.789	1	0.232919
AT4G23885.1	539	331.01	140	85.8825
AT4G23890.1	1051	841.789	309	74.5371
AT4G23895.1	1144	934.789	152	33.0177
AT4G23900.1	978	768.789	96	25.356
AT4G23910.1	852	642.789	135	42.6464
AT4G23920.1	1390	1180.79	29	4.98704
AT4G23930.1	697	487.845	21	8.74086
AT4G23940.1	2968	2758.79	88	6.47711
AT4G23950.2	2156	1946.79	31	3.2334
AT4G23960.1	369	168.591	0	0
AT4G23970.1	303	111.989	0	0
AT4G23980.1	2509	2299.79	101	8.91765
AT4G23990.1	2513	2303.79	13	1.14582
AT4G24000.1	2435	2225.79	54	4.92637
AT4G24010.1	2413	2203.79	25	2.30349
AT4G24015.1	734	524.845	381	147.404
AT4G24020.1	3203	2993.79	146	9.90259
AT4G24026.1	513	305.527	1	0.664611
AT4G24030.1	387	185.046	0	0
AT4G24040.1	2115	1905.79	8	0.852378
AT4G24050.1	1698	1488.79	15	2.04586
AT4G24060.1	1446	1236.79	530	87.0157
AT4G24070.1	201	41.2197	0	0
AT4G24080.1	722	512.845	0	0
AT4G24090.1	1058	848.789	114	27.2723
AT4G24100.1	2782	2572.79	145	11.4441
AT4G24110.1	882	672.789	4	1.20725
AT4G24120.1	2430	2220.79	26	2.3773
AT4G24130.1	752	542.845	24	8.97743
AT4G24140.1	1832	1622.79	1	0.125128
AT4G24150.1	1482	1272.79	16	2.55259
AT4G24160.1	1621	1411.79	290	41.7105
AT4G24170.1	3015	2805.79	2	0.144741
AT4G24175.1	1120	910.789	28	6.24248
AT4G24180.1	861	651.789	7	2.18076
AT4G24190.1	2715	2505.79	1549	125.523
AT4G24200.1	3663	3453.79	112	6.58475
AT4G24204.3	944	734.789	0	0
AT4G24210.1	930	720.789	180	50.7086
AT4G24220.1	1722	1512.79	1917	257.313
AT4G24230.6	1288	1078.79	302	56.8444
AT4G24231.1	150	19.2657	0	0
AT4G24240.1	1505	1295.79	130	20.3717
AT4G24250.1	1699	1489.79	16	2.18078
AT4G24260.1	1863	1653.79	29	3.5607
AT4G24265.1	607	398.153	17	8.66994
AT4G24270.2	2709	2499.79	123	9.99123
AT4G24275.1	544	335.876	43	25.996
AT4G24280.1	2456	2246.79	575	51.9664
AT4G24290.2	2251	2041.79	507	50.4213
AT4G24300.1	438	232.777	0	0
AT4G24310.1	783	573.789	0	0
AT4G24320.1	1188	978.789	3	0.622371
AT4G24330.1	1863	1653.79	356	43.7106
AT4G24340.1	1149	939.789	0	0
AT4G24350.1	1260	1050.79	65	12.5607
AT4G24370.1	736	526.845	122	47.0212
AT4G24380.1	857	647.789	316	99.0537
AT4G24390.2	2342	2132.79	157	14.9475
AT4G24400.1	1664	1454.79	243	33.9175
AT4G24410.1	510	302.558	4	2.68453
AT4G24420.1	511	303.558	0	0
AT4G24430.1	2041	1831.79	2	0.221703
AT4G24440.1	696	486.845	175	72.9901
AT4G24450.1	4150	3940.79	207	10.6661
AT4G24460.1	1434	1224.79	78	12.9315
AT4G24470.3	1305	1095.79	134	24.831
AT4G24480.1	3523	3313.79	17	1.0417
AT4G24490.1	2427	2217.79	154	14.1
AT4G24500.1	1427	1217.79	64	10.6715
AT4G24510.1	1565	1355.79	172	25.7605
AT4G24520.1	2398	2188.79	741	68.7435
AT4G24530.1	1926	1716.79	84	9.93527
AT4G24540.1	1053	843.789	208	50.0549
AT4G24550.2	1632	1422.79	375	53.519
AT4G24560.1	3721	3511.79	232	13.4146
AT4G24570.1	1192	982.789	411	84.9178
AT4G24580.1	2802	2592.79	7	0.548211
AT4G24590.1	1021	811.789	120	30.0162
AT4G24600.1	375	174.024	0	0
AT4G24610.2	3908	3698.79	93	5.10553
AT4G24620.1	2277	2067.79	254	24.9428
AT4G24630.1	1519	1309.79	97	15.0379
AT4G24640.1	840	630.789	4	1.28764
AT4G24644.1	165	24.6568	0	0
AT4G24650.1	1050	840.789	0	0
AT4G24660.1	895	685.789	27	7.99449
AT4G24670.1	1480	1270.79	12	1.91745
AT4G24680.1	4763	4553.79	288	12.8421
AT4G24690.1	2604	2394.79	1607	136.259
AT4G24700.1	692	482.845	6	2.52325
AT4G24710.1	1633	1423.79	27	3.85066
AT4G24730.1	2031	1821.79	66	7.35636
AT4G24740.1	1604	1394.79	378	55.0301
AT4G24750.1	1246	1036.79	163	31.9238
AT4G24760.1	1514	1304.79	106	16.4962
AT4G24770.1	1271	1061.79	1033	197.551
AT4G24780.1	1633	1423.79	396	56.4764
AT4G24790.1	3357	3147.79	50	3.22538
AT4G24800.1	2658	2448.79	450	37.3146
AT4G24805.1	962	752.789	273	73.6388
AT4G24810.2	1725	1515.79	120	16.0753
AT4G24820.1	1595	1385.79	603	88.3563
AT4G24830.1	1814	1604.79	255	32.2656
AT4G24840.1	2572	2362.79	363	31.196
AT4G24860.1	3400	3190.79	11	0.700022
AT4G24880.1	1486	1276.79	51	8.11088
AT4G24890.1	1888	1678.79	0	0
AT4G24900.1	1529	1319.79	84	12.9239
AT4G24910.1	948	738.789	57	15.6665
AT4G24920.1	510	302.558	508	340.936
AT4G24930.1	1092	882.789	159	36.5727
AT4G24940.1	1353	1143.79	134	23.789
AT4G24950.1	474	267.499	0	0
AT4G24960.1	792	582.789	490	170.727
AT4G24970.1	2240	2030.79	52	5.19943
AT4G24972.1	935	725.789	49	13.7089
AT4G24973.1	405	201.543	0	0
AT4G24974.1	514	306.496	0	0
AT4G24975.1	408	204.46	0	0
AT4G24980.1	813	603.789	0	0
AT4G24990.1	909	699.789	523	151.758
AT4G25000.1	1432	1222.79	108	17.9345
AT4G25010.1	1281	1071.79	1	0.189456
AT4G25020.1	1342	1132.79	27	4.83985
AT4G25030.1	1410	1200.79	452	76.4344
AT4G25040.1	797	587.789	2	0.690917
AT4G25050.2	914	704.789	453	130.514
AT4G25070.2	2570	2360.79	1	0.0860122
AT4G25080.3	1332	1122.79	490	88.6166
AT4G25090.1	2705	2495.79	0	0
AT4G25100.1	1182	972.789	23	4.80094
AT4G25110.1	1786	1576.79	12	1.54534
AT4G25120.1	3642	3432.79	42	2.48439
AT4G25130.1	1054	844.789	400	96.1455
AT4G25140.1	908	698.789	0	0
AT4G25150.1	1228	1018.79	68	13.5532
AT4G25160.1	2832	2622.79	5	0.387101
AT4G25170.2	1436	1226.79	186	30.7865
AT4G25180.1	1239	1029.79	73	14.3943
AT4G25190.2	1479	1269.79	0	0
AT4G25200.1	900	690.789	1	0.293949
AT4G25210.1	1415	1205.79	381	64.161
AT4G25220.1	1750	1540.79	0	0
AT4G25225.1	374	173.078	46	53.9677
AT4G25230.1	2609	2399.79	569	48.1456
AT4G25240.1	2236	2026.79	14	1.40261
AT4G25250.1	812	602.789	0	0
AT4G25260.1	949	739.789	100	27.4479
AT4G25270.1	1584	1374.79	7	1.0339
AT4G25280.1	883	673.789	71	21.3969
AT4G25290.1	2323	2113.79	96	9.22203
AT4G25300.1	1297	1087.79	34	6.34675
AT4G25310.1	1247	1037.79	0	0
AT4G25315.1	719	509.845	44	17.5239
AT4G25320.1	1827	1617.79	113	14.1832
AT4G25330.1	721	511.845	1	0.396715
